datetime;conductivity;temperature1;temperature 1 corrected;pressure;temperature2;temperature 2 corrected;voltage;Remarks
2024-01-27T20:32:38;69000;27.22;27.27;34.833;26.6;27.04;3.854;
2024-01-27T20:32:39;69020;27.25;27.3;34.334;26.6;27.04;3.856;
2024-01-27T20:32:39;69000;27.24;27.29;33.993;26.6;27.04;3.856;
2024-01-27T20:32:40;69000;27.23;27.28;33.925;26.6;27.04;3.854;
2024-01-27T20:32:41;69000;27.23;27.28;33.53;26.6;27.04;3.856;
2024-01-27T20:32:42;68970;27.23;27.28;32.911;26.6;27.04;3.856;
2024-01-27T20:32:42;69000;27.21;27.26;32.485;26.6;27.04;3.856;
2024-01-27T20:32:43;69020;27.22;27.27;32.194;26.6;27.04;3.856;
2024-01-27T20:32:44;69020;27.23;27.28;31.908;26.6;27.04;3.856;
2024-01-27T20:32:45;68950;27.24;27.29;31.793;26.6;27.04;3.856;
2024-01-27T20:32:45;68930;27.19;27.24;31.626;26.6;27.04;3.858;
2024-01-27T20:32:46;68920;27.22;27.27;31.362;26.6;27.04;3.856;
2024-01-27T20:32:47;68920;27.22;27.27;30.803;26.6;27.04;3.858;
2024-01-27T20:32:48;68900;27.23;27.28;30.358;26.6;27.04;3.856;
2024-01-27T20:32:48;68870;27.21;27.26;30.098;26.6;27.04;3.856;
2024-01-27T20:32:49;68890;27.2;27.25;29.715;26.6;27.04;3.856;
2024-01-27T20:32:50;68860;27.22;27.27;29.48;26.6;27.04;3.856;
2024-01-27T20:32:50;68870;27.19;27.24;29.425;26.6;27.04;3.854;
2024-01-27T20:32:51;68810;27.19;27.24;29.068;26.6;27.04;3.854;
2024-01-27T20:32:52;68810;27.2;27.25;28.683;26.6;27.04;3.856;
2024-01-27T20:32:53;68790;27.2;27.25;28.368;26.6;27.04;3.856;
2024-01-27T20:32:53;68810;27.18;27.23;28.271;26.6;27.04;3.854;
2024-01-27T20:32:54;68780;27.19;27.24;28.422;26.6;27.04;3.854;
2024-01-27T20:32:55;68760;27.18;27.23;28.207;26.5;26.94;3.854;
2024-01-27T20:32:56;68760;27.17;27.22;27.766;26.5;26.94;3.856;
2024-01-27T20:32:56;68760;27.18;27.23;27.435;26.5;26.94;3.856;
2024-01-27T20:32:57;68760;27.17;27.22;26.919;26.5;26.94;3.854;
2024-01-27T20:32:58;68710;27.17;27.22;26.538;26.5;26.94;3.854;
2024-01-27T20:32:59;68680;27.17;27.22;26.265;26.5;26.94;3.854;
2024-01-27T20:32:59;68680;27.14;27.19;25.909;26.5;26.94;3.854;
2024-01-27T20:33:00;68680;27.14;27.19;25.587;26.5;26.94;3.854;
2024-01-27T20:33:01;68680;27.15;27.2;25.294;26.5;26.94;3.854;
2024-01-27T20:33:02;68650;27.15;27.2;25.097;26.5;26.94;3.854;
2024-01-27T20:33:02;68630;27.13;27.18;24.713;26.5;26.94;3.856;
2024-01-27T20:33:03;68630;27.13;27.18;24.394;26.5;26.94;3.854;
2024-01-27T20:33:04;68630;27.13;27.18;24.286;26.5;26.94;3.854;
2024-01-27T20:33:04;68600;27.12;27.17;24.339;26.5;26.94;3.854;
2024-01-27T20:33:05;68630;27.13;27.18;24.618;26.5;26.94;3.854;
2024-01-27T20:33:06;68610;27.13;27.18;24.681;26.5;26.94;3.854;
2024-01-27T20:33:07;68580;27.13;27.18;24.244;26.5;26.94;3.854;
2024-01-27T20:33:07;68600;27.13;27.18;23.89;26.5;26.94;3.854;
2024-01-27T20:33:08;68580;27.12;27.17;23.688;26.5;26.94;3.854;
2024-01-27T20:33:09;68600;27.13;27.18;23.425;26.5;26.94;3.854;
2024-01-27T20:33:10;68580;27.13;27.18;23.073;26.5;26.94;3.854;
2024-01-27T20:33:10;68520;27.11;27.16;22.638;26.5;26.94;3.854;
2024-01-27T20:33:11;68420;27.1;27.15;22.337;26.5;26.94;3.856;
2024-01-27T20:33:12;68460;27.09;27.14;22.253;26.5;26.94;3.854;
2024-01-27T20:33:13;68420;27.09;27.14;22.159;26.4;26.83;3.854;
2024-01-27T20:33:13;68440;27.09;27.14;21.887;26.4;26.83;3.858;
2024-01-27T20:33:14;68450;27.08;27.13;21.616;26.4;26.83;3.854;
2024-01-27T20:33:15;68500;27.1;27.15;21.306;26.4;26.83;3.854;
2024-01-27T20:33:16;68420;27.09;27.14;21.204;26.4;26.83;3.854;
2024-01-27T20:33:16;68420;27.08;27.13;21.091;26.4;26.83;3.854;
2024-01-27T20:33:17;68420;27.1;27.15;20.933;26.4;26.83;3.854;
2024-01-27T20:33:18;68460;27.1;27.15;20.709;26.4;26.83;3.854;
2024-01-27T20:33:18;68420;27.11;27.16;20.323;26.4;26.83;3.854;
2024-01-27T20:33:19;68450;27.08;27.13;20.055;26.4;26.83;3.854;
2024-01-27T20:33:20;68420;27.11;27.16;19.617;26.4;26.83;3.854;
2024-01-27T20:33:21;68420;27.09;27.14;19.323;26.4;26.83;3.854;
2024-01-27T20:33:21;68390;27.11;27.16;19.131;26.4;26.83;3.854;
2024-01-27T20:33:22;68430;27.09;27.14;18.926;26.4;26.83;3.854;
2024-01-27T20:33:23;68440;27.08;27.13;18.785;26.4;26.83;3.856;
2024-01-27T20:33:24;68440;27.09;27.14;18.762;26.4;26.83;3.856;
2024-01-27T20:33:24;68400;27.1;27.15;18.757;26.4;26.83;3.854;
2024-01-27T20:33:25;68420;27.1;27.15;18.625;26.4;26.83;3.854;
2024-01-27T20:33:26;68400;27.11;27.16;18.15;26.4;26.83;3.854;
2024-01-27T20:33:27;68390;27.11;27.16;17.671;26.4;26.83;3.854;
2024-01-27T20:33:27;68370;27.1;27.15;17.33;26.4;26.83;3.854;
2024-01-27T20:33:28;68390;27.12;27.17;17.012;26.4;26.83;3.854;
2024-01-27T20:33:29;68390;27.1;27.15;17.021;26.4;26.83;3.854;
2024-01-27T20:33:30;68420;27.11;27.16;17.056;26.4;26.83;3.856;
2024-01-27T20:33:30;68390;27.1;27.15;17.036;26.4;26.83;3.854;
2024-01-27T20:33:31;68410;27.12;27.17;17.005;26.4;26.83;3.856;
2024-01-27T20:33:32;68410;27.12;27.17;16.671;26.4;26.83;3.856;
2024-01-27T20:33:32;68390;27.1;27.15;16.515;26.4;26.83;3.854;
2024-01-27T20:33:33;68420;27.12;27.17;16.367;26.4;26.83;3.854;
2024-01-27T20:33:34;68390;27.12;27.17;16.211;26.4;26.83;3.854;
2024-01-27T20:33:35;68420;27.12;27.17;16.089;26.4;26.83;3.856;
2024-01-27T20:33:35;68420;27.1;27.15;15.939;26.4;26.83;3.854;
2024-01-27T20:33:36;68390;27.12;27.17;15.804;26.4;26.83;3.854;
2024-01-27T20:33:37;68390;27.11;27.16;15.604;26.4;26.83;3.858;
2024-01-27T20:33:38;68390;27.1;27.15;15.453;26.4;26.83;3.856;
2024-01-27T20:33:38;68380;27.13;27.18;15.181;26.4;26.83;3.858;
2024-01-27T20:33:39;68450;27.13;27.18;15.022;26.4;26.83;3.856;
2024-01-27T20:33:40;68420;27.12;27.17;14.936;26.4;26.83;3.856;
2024-01-27T20:33:41;68410;27.12;27.17;14.616;26.4;26.83;3.856;
2024-01-27T20:33:41;68390;27.12;27.17;14.425;26.4;26.83;3.858;
2024-01-27T20:33:42;68440;27.12;27.17;14.394;26.4;26.83;3.856;
2024-01-27T20:33:43;68420;27.12;27.17;14.42;26.4;26.83;3.856;
2024-01-27T20:33:44;68420;27.12;27.17;14.491;26.4;26.83;3.858;
2024-01-27T20:33:44;68410;27.12;27.17;14.301;26.4;26.83;3.856;
2024-01-27T20:33:45;68390;27.12;27.17;13.808;26.4;26.83;3.854;
2024-01-27T20:33:46;68450;27.13;27.18;13.537;26.4;26.83;3.858;
2024-01-27T20:33:46;68390;27.12;27.17;13.412;26.4;26.83;3.854;
2024-01-27T20:33:47;68440;27.1;27.15;13.243;26.4;26.83;3.856;
2024-01-27T20:33:48;68410;27.1;27.15;13.298;26.4;26.83;3.858;
2024-01-27T20:33:49;68390;27.11;27.16;13.219;26.4;26.83;3.856;
2024-01-27T20:33:49;68420;27.11;27.16;12.842;26.4;26.83;3.854;
2024-01-27T20:33:50;68420;27.11;27.16;12.556;26.4;26.83;3.86;
2024-01-27T20:33:51;68390;27.12;27.17;12.537;26.4;26.83;3.856;
2024-01-27T20:33:52;68440;27.11;27.16;12.433;26.4;26.83;3.858;
2024-01-27T20:33:52;68390;27.12;27.17;12.365;26.4;26.83;3.86;
2024-01-27T20:33:53;68440;27.11;27.16;12.152;26.4;26.83;3.856;
2024-01-27T20:33:54;68390;27.12;27.17;11.898;26.4;26.83;3.858;
2024-01-27T20:33:55;68390;27.13;27.18;11.797;26.4;26.83;3.856;
2024-01-27T20:33:55;68450;27.11;27.16;11.667;26.4;26.83;3.854;
2024-01-27T20:33:56;68390;27.13;27.18;11.455;26.4;26.83;3.856;
2024-01-27T20:33:57;68410;27.12;27.17;11.195;26.4;26.83;3.858;
2024-01-27T20:33:58;68460;27.11;27.16;10.736;26.4;26.83;3.856;
2024-01-27T20:33:58;68430;27.1;27.15;10.489;26.3;26.73;3.856;
2024-01-27T20:33:59;68440;27.11;27.16;10.278;26.4;26.83;3.86;
2024-01-27T20:34:00;68390;27.11;27.16;10.12;26.3;26.73;3.852;
2024-01-27T20:34:00;68410;27.13;27.18;10.104;26.3;26.73;3.85;
2024-01-27T20:34:01;68410;27.13;27.18;10.067;26.4;26.83;3.852;
2024-01-27T20:34:02;68440;27.13;27.18;9.725;26.3;26.73;3.854;
2024-01-27T20:34:03;68420;27.13;27.18;9.605;26.3;26.73;3.854;
2024-01-27T20:34:03;68390;27.12;27.17;9.605;26.3;26.73;3.854;
2024-01-27T20:34:04;68420;27.11;27.16;9.38;26.3;26.73;3.854;
2024-01-27T20:34:05;68390;27.12;27.17;9.029;26.3;26.73;3.854;
2024-01-27T20:34:06;68390;27.13;27.18;8.692;26.3;26.73;3.854;
2024-01-27T20:34:06;68460;27.13;27.18;8.384;26.3;26.73;3.854;
2024-01-27T20:34:07;68410;27.13;27.18;8.303;26.3;26.73;3.854;
2024-01-27T20:34:08;68410;27.1;27.15;8.411;26.3;26.73;3.854;
2024-01-27T20:34:09;68380;27.12;27.17;8.416;26.3;26.73;3.854;
2024-01-27T20:34:09;68430;27.1;27.15;8.433;26.3;26.73;3.854;
2024-01-27T20:34:10;68380;27.1;27.15;8.09;26.3;26.73;3.854;
2024-01-27T20:34:11;68390;27.11;27.16;7.672;26.3;26.73;3.846;
2024-01-27T20:34:12;68390;27.13;27.18;7.524;26.3;26.73;3.852;
2024-01-27T20:34:12;68410;27.13;27.18;7.42;26.3;26.73;3.852;
2024-01-27T20:34:13;68420;27.12;27.17;7.332;26.3;26.73;3.854;
2024-01-27T20:34:14;68430;27.11;27.16;7.332;26.3;26.73;3.854;
2024-01-27T20:34:14;68380;27.1;27.15;7.212;26.3;26.73;3.854;
2024-01-27T20:34:15;68430;27.12;27.17;7.201;26.3;26.73;3.854;
2024-01-27T20:34:16;68410;27.11;27.16;7.422;26.3;26.73;3.854;
2024-01-27T20:34:17;68410;27.12;27.17;7.59;26.3;26.73;3.854;
2024-01-27T20:34:17;68450;27.11;27.16;7.521;26.3;26.73;3.854;
2024-01-27T20:34:18;68410;27.13;27.18;7.082;26.3;26.73;3.854;
2024-01-27T20:34:19;68460;27.11;27.16;6.625;26.3;26.73;3.854;
2024-01-27T20:34:20;68440;27.13;27.18;6.302;26.3;26.73;3.854;
2024-01-27T20:34:20;68400;27.11;27.16;6.046;26.3;26.73;3.854;
2024-01-27T20:34:21;68410;27.11;27.16;5.805;26.3;26.73;3.854;
2024-01-27T20:34:22;68440;27.12;27.17;5.838;26.3;26.73;3.854;
2024-01-27T20:34:23;68460;27.11;27.16;5.93;26.3;26.73;3.854;
2024-01-27T20:34:23;68450;27.13;27.18;5.831;26.3;26.73;3.854;
2024-01-27T20:34:24;68440;27.12;27.17;5.411;26.3;26.73;3.854;
2024-01-27T20:34:25;68440;27.13;27.18;5.185;26.3;26.73;3.854;
2024-01-27T20:34:26;68390;27.12;27.17;4.942;26.3;26.73;3.854;
2024-01-27T20:34:26;68440;27.12;27.17;4.687;26.3;26.73;3.854;
2024-01-27T20:34:27;68440;27.13;27.18;4.528;26.3;26.73;3.854;
2024-01-27T20:34:28;68440;27.12;27.17;4.325;26.3;26.73;3.854;
2024-01-27T20:34:28;68460;27.1;27.15;4.208;26.3;26.73;3.856;
2024-01-27T20:34:29;68430;27.12;27.17;3.978;26.3;26.73;3.856;
2024-01-27T20:34:30;68430;27.11;27.16;3.861;26.3;26.73;3.854;
2024-01-27T20:34:31;68430;27.13;27.18;3.772;26.3;26.73;3.854;
2024-01-27T20:34:31;68410;27.12;27.17;3.697;26.3;26.73;3.854;
2024-01-27T20:34:32;68420;27.12;27.17;3.703;26.3;26.73;3.854;
2024-01-27T20:34:33;68470;27.13;27.18;3.344;26.3;26.73;3.856;
2024-01-27T20:34:34;68440;27.13;27.18;3.034;26.3;26.73;3.854;
2024-01-27T20:34:34;68460;27.1;27.15;2.972;26.3;26.73;3.856;
2024-01-27T20:34:35;68420;27.12;27.17;2.955;26.3;26.73;3.856;
2024-01-27T20:34:36;68460;27.11;27.16;2.868;26.3;26.73;3.854;
2024-01-27T20:34:37;68450;27.12;27.17;2.867;26.3;26.73;3.854;
2024-01-27T20:34:37;68460;27.12;27.17;2.658;26.3;26.73;3.854;
2024-01-27T20:34:38;68460;27.12;27.17;2.486;26.3;26.73;3.854;
2024-01-27T20:34:39;68480;27.11;27.16;2.382;26.3;26.73;3.854;
2024-01-27T20:34:40;68480;27.12;27.17;2.106;26.3;26.73;3.856;
2024-01-27T20:34:40;68460;27.1;27.15;1.968;26.3;26.73;3.854;
2024-01-27T20:34:41;68390;27.11;27.16;2.037;26.3;26.73;3.854;
2024-01-27T20:34:42;68460;27.12;27.17;2.39;26.3;26.73;3.854;
2024-01-27T20:34:42;68460;27.1;27.15;2.117;26.3;26.73;3.856;
2024-01-27T20:34:43;68440;27.13;27.18;1.694;26.3;26.73;3.854;
2024-01-27T20:34:44;68410;27.11;27.16;1.656;26.3;26.73;3.854;
2024-01-27T20:34:45;68410;27.1;27.15;1.601;26.3;26.73;3.856;
2024-01-27T20:34:45;68420;27.12;27.17;1.607;26.3;26.73;3.854;
2024-01-27T20:34:46;68440;27.09;27.14;1.704;26.3;26.73;3.854;
2024-01-27T20:34:47;68390;27.1;27.15;1.468;26.3;26.73;3.854;
2024-01-27T20:34:48;68420;27.1;27.15;1.243;26.3;26.73;3.854;
2024-01-27T20:34:48;68460;27.11;27.16;1.406;26.3;26.73;3.854;
2024-01-27T20:34:49;68420;27.11;27.16;1.636;26.3;26.73;3.854;
2024-01-27T20:34:50;68470;27.12;27.17;1.755;26.3;26.73;3.854;
2024-01-27T20:34:51;68440;27.11;27.16;1.325;26.3;26.73;3.854;
2024-01-27T20:34:51;68420;27.11;27.16;1.219;26.3;26.73;3.854;
2024-01-27T20:34:52;68440;27.11;27.16;1.407;26.3;26.73;3.854;
2024-01-27T20:34:53;68420;27.1;27.15;1.174;26.3;26.73;3.854;
2024-01-27T20:34:53;68440;27.11;27.16;0.851;26.3;26.73;3.854;
2024-01-27T20:34:54;68440;27.1;27.15;0.919;26.3;26.73;3.854;
2024-01-27T20:34:55;68440;27.11;27.16;1.121;26.3;26.73;3.854;
2024-01-27T20:34:56;68420;27.12;27.17;1.279;26.3;26.73;3.854;
2024-01-27T20:34:56;68440;27.1;27.15;1.202;26.3;26.73;3.854;
2024-01-27T20:34:57;68460;27.12;27.17;0.773;26.3;26.73;3.854;
2024-01-27T20:34:58;68440;27.11;27.16;0.537;26.3;26.73;3.854;Fin du profil
2024-01-27T20:34:59;68440;27.11;27.16;0.353;26.3;26.73;3.854;
2024-01-27T20:34:59;68440;27.1;27.15;0.226;26.3;26.73;3.856;
2024-01-27T20:35:00;68440;27.11;27.16;0.258;26.3;26.73;3.854;
2024-01-27T20:35:01;68460;27.12;27.17;0.211;26.3;26.73;3.854;
2024-01-27T20:35:02;66340;27.1;27.15;0.016;26.3;26.73;3.854;
2024-01-27T20:35:02;66290;27.03;27.08;0.013;26.3;26.73;3.81;
2024-01-27T20:35:03;64840;26.83;26.88;0.02;26.3;26.73;3.792;
2024-01-27T20:35:04;65200;26.6;26.65;0.016;26.3;26.73;3.8;
2024-01-27T20:35:05;65420;26.48;26.54;0.017;26.3;26.73;3.8;
2024-01-27T20:35:05;65360;26.41;26.47;0.018;26.2;26.63;3.802;
2024-01-27T20:35:06;65380;26.31;26.37;0.018;26.2;26.63;3.802;
2024-01-27T20:35:07;65470;26.23;26.29;0.019;26.2;26.63;3.8;
2024-01-27T20:35:07;65450;26.08;26.14;0.02;26.2;26.63;3.802;
2024-01-27T20:35:08;65340;25.98;26.04;0.015;26.2;26.63;3.806;
2024-01-27T20:35:09;65060;25.95;26.01;0.014;26.2;26.63;3.802;
2024-01-27T20:35:10;64720;25.86;25.92;0.026;26.2;26.63;3.8;
2024-01-27T20:35:10;64690;25.81;25.87;0.021;26.2;26.63;3.8;
2024-01-27T20:35:11;64560;25.78;25.84;0.025;26.2;26.63;3.8;
2024-01-27T20:35:12;64470;25.72;25.78;0.019;26.2;26.63;3.8;
2024-01-27T20:35:13;63240;25.69;25.75;0.023;26.1;26.53;3.8;
2024-01-27T20:35:13;63060;25.66;25.72;0.02;26.1;26.53;3.804;
2024-01-27T20:35:14;64730;25.65;25.71;0.021;26.1;26.53;3.806;
2024-01-27T20:35:15;65320;25.62;25.68;0.021;26.1;26.53;3.808;
2024-01-27T20:35:16;65190;25.62;25.68;0.016;26.1;26.53;3.806;
2024-01-27T20:35:16;65250;25.63;25.69;0.019;26.1;26.53;3.81;
2024-01-27T20:35:17;65090;25.6;25.66;0.016;26.1;26.53;3.81;
